longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
0.82632965998711,-0.7958575830373478,0.11305551237246686,-0.06104772931941812,-0.34198277292331725,-0.15575429194540685,-0.20631924727523732,0.48146423996306836,198200.0,<1H OCEAN
1.2312155727823104,-1.3865114657385988,0.5898000310480879,-1.1959442309036368,-1.2385282407442755,-1.2491423117034424,-1.2458794952434513,-1.035863622208232,125000.0,NEAR OCEAN
-0.9981562433492773,1.9511517444462523,-0.44314642608242427,-0.846322889286563,-0.9483306287917022,-0.9687161445641634,-0.9089366008014926,-0.8875982890586991,115200.0,INLAND
-1.4530280713043833,0.9761040650664086,1.3843742288407894,-0.10818254369973043,0.23369379062487688,-0.13200484456553307,0.269057549534348,-0.3374044021590589,112500.0,NEAR OCEAN
0.6863690975393864,-0.8521103337707991,1.146001969502979,-0.4033471580230454,-0.45287129131169895,-0.43069981738163804,-0.4910229332765824,0.7348103154659963,198900.0,NEAR OCEAN
-0.8981844130294807,1.4261260709340295,0.0335980925931967,0.5114343366006857,0.25256843205268653,0.5448544057608699,0.2899532329105935,-0.17312324157839978,88200.0,INLAND
1.1762310661064195,-1.3161955273217838,0.19251293215173704,0.6034158675758583,0.44367417650925917,0.45533725794442254,0.5955526022881841,0.8404724904984084,190200.0,NEAR OCEAN
-1.2480858191487831,0.8214090005494148,-0.7609761051995049,-0.5374296882505357,-0.46466794220408,-0.7120394248047582,-0.4048282393495697,0.4448339811849484,289300.0,NEAR BAY
-1.208097087020863,0.7792194374993238,-0.04585932718607346,1.01756156674268,0.854197627564119,0.6252371507389043,0.9612270613724805,0.6754513246899085,342000.0,<1H OCEAN
0.5314127605436917,-0.6599134354315045,0.5898000310480879,0.3132850683805379,-0.21457894328560218,-0.21512791039509133,-0.20109532643117595,1.8007349886544042,477200.0,<1H OCEAN
0.636383182379488,-0.7583557492150435,-0.12531674696534362,-0.20565550935998791,0.20538182848316242,0.3128405736651798,0.07316051788204636,-1.3879475381116333,103800.0,<1H OCEAN
0.7913395193751827,-0.8755489799097363,0.0335980925931967,-0.6074454804853686,-0.6416177055897954,-0.4599299064645596,-0.6399046773323317,-0.35955170147800886,202400.0,<1H OCEAN
-1.4580266628203686,0.9901672527497722,1.146001969502979,-0.2724679646951879,-0.3443421031017935,-0.40786381028560553,-0.31863354542255695,0.02646673987352083,319100.0,NEAR OCEAN
1.0362705036586957,-0.7677312076706204,-1.0788057843165855,-0.3250942137605851,-0.5236511966659851,-0.17219621705455024,-0.4805750915884596,0.2832485539342808,128500.0,INLAND
1.1662338830744412,-0.7489802907594699,-1.9528374018885573,0.7548879409727843,0.3375043184778299,0.5074033541233766,0.5354775125814782,0.774982027834497,165100.0,INLAND
0.8463240260510737,-0.819296229176285,-0.9993483645373155,-0.7689851841382835,-0.8563167518311301,-0.979677427970259,-0.8227419068744799,0.3327760466833406,173300.0,<1H OCEAN
1.0962536018505793,-0.7302293738483194,-1.3966354634336662,1.3932672231139074,1.4157182100414558,1.5249758303225842,1.4000364122736364,-0.09669127304569926,112600.0,INLAND
0.7763437448272118,-0.8942998968208902,-0.3636890063031541,1.7177194890910086,1.4204368703984083,1.203444850410447,1.454887581136281,0.6702184305787485,336900.0,<1H OCEAN
-0.8631942724175463,1.1261114003556156,-1.6350077227714768,0.013086638929228425,-0.21693827346407837,0.26260135805390833,-0.14624415756853149,0.07673423785042136,117600.0,INLAND
0.6263859993475098,-0.8099207707207114,0.5103426112688176,-0.7776799557230014,-0.8067708180831298,-0.7175200665078061,-0.7443830942135592,0.17420349786031059,181300.0,<1H OCEAN
-0.7482266675497716,0.9714163358386219,0.8281722903858983,-1.105793178156826,-1.1842636466393226,-1.2180853420528381,-1.2093120493350218,-0.26187101140302227,212500.0,INLAND
-0.7482266675497716,1.4167506124784526,-0.5226038458616944,-0.3699409303554454,-0.6251023943404619,-0.5594948974032612,-0.603337231423902,0.40645942436977534,173400.0,INLAND
-0.34833934627056395,0.6901525821713583,-0.8404335249787751,-0.6234621649835329,-0.7194756014795102,-0.6864630968572019,-0.6843080045068534,-0.634833646234789,75900.0,INLAND
0.6263859993475098,-0.819296229176285,1.2254593892822492,-0.6129369151704536,-0.6770076582669384,-0.6672808508965345,-0.6555764398645157,0.6852828227169365,220600.0,<1H OCEAN
0.6213874078315171,-0.7489802907594699,1.8611187475164104,-0.0432005665928921,-0.3254674616739838,-0.385027803189573,-0.33430530795474106,-0.12322574621541951,420000.0,<1H OCEAN
0.49642261993176423,-0.669288893887078,-0.3636890063031541,0.001188530444877744,0.3705349409764968,0.20414117988806516,0.34741636219526867,-0.4502023418885077,217700.0,<1H OCEAN
0.7963381108911682,-0.9130508137320406,-0.9993483645373155,-0.09262347875865647,-0.23817224507036422,-0.4014697282987164,-0.20370728685320663,0.9732505713795593,247200.0,<1H OCEAN
0.9612916309188412,-0.7349171030761062,0.5103426112688176,-0.06333582710487018,0.26436508294506755,-0.22243543266582172,0.23771402446997975,-1.2812810702700086,113200.0,INLAND
0.7813423363431974,-0.7255416446205294,0.2719703519310072,-0.46970199380115496,-0.41984066881303206,-0.13017796399785048,-0.25072257444975904,-0.35733168579448643,181700.0,INLAND
-0.813208357257648,1.4261260709340295,-1.5555503029922066,-0.2010793137890838,-0.2759215279259835,-0.4453148619230988,-0.34214118922083314,-0.20129629775262486,143800.0,INLAND
-0.4083224444624476,-0.5239692878256578,0.9076297101651685,-0.21846885695851942,-0.3396234427448411,-0.37954716148652523,-0.4387837248359686,-0.6891183154485396,239300.0,NEAR OCEAN
-1.4330337052404196,0.9948549819775591,1.8611187475164104,-0.30724705103405914,-0.15795501900217324,-0.5859846656346589,-0.18281160347696113,-0.2644081721841907,370000.0,NEAR BAY
-0.7532252590657643,1.5855088646788134,-1.237720623875126,-0.36627997389872213,-0.6227430641619858,-0.6152147547175805,-0.6007252710018713,0.17584208086481515,209600.0,INLAND
-1.2930731427926958,0.9854795235219855,1.146001969502979,-0.5058539388112974,-0.5637598097000805,-0.5476201737133244,-0.5354262604511041,0.09053004959802474,109400.0,NEAR BAY
-0.06341962985913083,-0.598972955470263,0.5103426112688176,-0.4738205698149686,-0.4835425836318896,-0.476371831573703,-0.42572392272581516,0.46021551842078257,336400.0,NEAR OCEAN
-0.07841540440710174,0.41357655773188495,-0.6815186854202347,-0.41112669049358236,-0.49062057416731825,0.036981607945107346,-0.5510980229832882,-0.6756925063148566,94200.0,INLAND
-1.318066100372645,1.004230440433136,1.146001969502979,-0.4289738532201084,-0.1862669811438877,-0.18133061989296323,-0.24288669318366696,-1.137297195938697,126800.0,NEAR BAY
0.6613761399594371,-0.7630434784428336,0.19251293215173704,-0.6124792956133631,-0.32074880131703143,0.4809135858919789,-0.3212455058445876,-0.9111727413170562,100800.0,<1H OCEAN
-1.4080407476604704,2.705876150120074,-0.44314642608242427,-0.7914085424357137,-0.8020521577261773,-0.9641489431449569,-0.8645332736269709,-1.1235542417073678,80100.0,INLAND
-0.008435123183239853,0.4698293084653363,-0.12531674696534362,-0.8312214439025795,-0.8681134027235111,-0.5731965016608808,-0.7835625005440195,-0.43254793145287707,113800.0,INLAND
-0.11340554501902912,0.5354575176543646,1.7022039079578701,-0.37588998459762074,-0.3891693764928414,-0.6289163589752,-0.4231119623037845,-0.85049231263411,73000.0,INLAND
0.7113620551193355,-0.7161661861649558,1.8611187475164104,-0.40883859270813033,-0.4929799043457944,-0.6590598883419629,-0.5066946958087666,-0.04277660644586909,364800.0,<1H OCEAN
1.2462113473302814,-0.3177092018029995,-0.04585932718607346,-0.39465238643832756,-0.5472444984507472,-0.6435314035166608,-0.6294568356442088,-0.12481147170364988,79800.0,INLAND
0.8313282515031027,-0.8474226045430123,1.4638316486200595,-0.9772020826144204,-1.004954553075131,-0.9595817417257504,-1.0212508989488123,-0.11085708740722336,160600.0,<1H OCEAN
-1.428035113724434,0.8401599174605653,-0.9198909447580452,4.283134726139851,4.0345747081500445,3.6916561835941466,3.8892346944688825,0.5127558895974795,354300.0,NEAR OCEAN
1.196225432170376,-0.5427202047368116,-1.6350077227714768,0.42174090341096526,0.3587382900841158,0.667255403795604,0.4153273331680666,-0.5775360985934008,86900.0,INLAND
0.5514071266076552,-0.6270993308369903,-0.9993483645373155,-0.06608154444741264,0.028432065097447005,0.8115789686425293,0.17502697434124323,-0.10403846780783299,192200.0,<1H OCEAN
0.8913113496949793,-0.9177385429598274,-1.5555503029922066,-0.46054960265934675,-0.5755564605924616,-0.4544492647615118,-0.5302023396070428,1.0124179909388475,265900.0,<1H OCEAN
-1.4230365222084413,0.9995427112053492,1.8611187475164104,-0.3269246919889468,0.0685406781315425,-0.5101691220758311,0.03920503239564741,-0.5240442921237654,450000.0,NEAR BAY
0.2864817762601786,-0.12551230346370482,0.9870871299444387,-1.0691836135895931,-1.0875311093217983,-1.1048187468565172,-1.0969977511877023,-0.8717410341763959,55500.0,INLAND
-0.8881872299974954,1.4120628832506659,-0.6815186854202347,-0.0647086857761414,0.016635414205065976,-0.21969511181429782,0.01569738859737121,-0.34152728842845775,107900.0,INLAND
-1.1980999039888849,0.8917249389662298,-0.04585932718607346,-0.14982592339495782,-0.1013310947187443,-0.0744581066835312,-0.08616906786182565,0.44562684392906354,203200.0,<1H OCEAN
1.3361859946180998,-0.8005453122651345,0.4308851914895475,0.24876071083078996,0.46962680847249744,0.36033946842492737,0.3839838081036983,-0.8659795649024926,71800.0,INLAND
0.9462958563708703,-1.006805398287793,-0.9993483645373155,0.2034563746788393,0.4365961859738306,1.0335449576159652,0.49629810625101795,-0.5469315966705559,106300.0,<1H OCEAN
-1.1081252567010664,1.3604978617450012,-1.714465142550747,-0.39465238643832756,-0.061222481684648805,2.7891771831589427,0.010473467753309833,-1.2712909996941575,310000.0,INLAND
-1.4630252543363613,0.9901672527497722,1.146001969502979,-0.12191113041244275,-0.1367210473958874,-0.16306181421613725,-0.1201245533482246,0.12055311884185176,283200.0,NEAR OCEAN
-1.373050607048536,0.9011003974218068,1.6227464881786,-0.2852813122937194,-0.5661191398785568,-0.6709346120318997,-0.553709983405319,0.8872513924012027,500001.0,NEAR OCEAN
-1.4530280713043833,0.9714163358386219,0.0335980925931967,-0.728257043557237,-0.9176593364715114,-0.8865065190184465,-0.9089366008014926,1.1931906965971018,417600.0,NEAR OCEAN
-1.3830477900805214,2.3121068949859076,-0.3636890063031541,-0.4710748524724262,-0.5472444984507472,-0.6188685158529457,-0.5040827353867359,-0.6402779704110464,82800.0,INLAND
-0.5232900493302222,0.8120335420938379,-1.6350077227714768,-0.014370534496196222,-0.26176554685512626,0.09544178611095051,-0.16975180136680768,0.05157406010383386,102100.0,INLAND
0.6663747314754298,-0.7864821245817708,1.2254593892822492,-0.5955473720010179,-0.40804401792065104,0.3101002528136559,-0.29251394120225005,-1.1061112613368345,109900.0,<1H OCEAN
-0.7782182166457134,0.8589108343717158,0.669257450827358,-0.294891322992618,-0.21457894328560218,0.1219315543423482,-0.14885611799056217,-0.8917740328443721,92700.0,INLAND
-0.92317737060943,0.5729593514766654,0.9870871299444387,-1.0064897342682069,-1.0214698643244644,-0.9467935777519723,-1.0604303052792725,-0.6282793142167705,225000.0,INLAND
-1.2280914530848266,1.1026727542166783,0.5103426112688176,0.2121511462635571,-0.004598557401219873,0.17217076995361968,0.17241501391921252,0.5453689771387494,169300.0,NEAR BAY
0.4364395217398806,-0.6364747892925638,-0.12531674696534362,0.41030041448370497,0.25256843205268653,0.3758679532502295,0.2089824598276422,0.3308731760974644,238300.0,<1H OCEAN
0.5314127605436917,-0.6317870600647771,0.0335980925931967,-0.6188859694126289,-0.8138488086185584,-0.8225656991495555,-0.8175179860304185,1.346107491178777,319300.0,<1H OCEAN
1.251209938846274,-1.3536973611440846,-1.5555503029922066,0.3773518063731954,0.4955794404357357,0.23885191067403455,0.37875988725963694,-0.30013985318564684,119100.0,NEAR OCEAN
-1.4880182119163106,1.3042451110115498,-0.3636890063031541,-0.1919269226472756,-0.3018741598892218,-0.485506234412116,-0.3525890309089559,0.2212995448607506,211700.0,<1H OCEAN
0.8463240260510737,-0.8474226045430123,-0.5226038458616944,0.40389374068443923,0.00955742366963736,0.25620727606701926,0.06271267619392361,1.3732762545437895,241200.0,<1H OCEAN
0.6113902247995389,-0.7255416446205294,0.5103426112688176,-0.18552024884800986,0.3540196297271634,-0.08359250952194419,0.42316321443415866,-0.7009055415777182,236100.0,<1H OCEAN
-1.2280914530848266,0.6526507483490575,-0.6020612656409646,0.9200886010824225,0.4578301575801164,0.5375468834901395,0.5328655521594475,0.9265245269930398,322000.0,NEAR OCEAN
-1.2580830021807685,0.9714163358386219,0.5103426112688176,0.01079854114377637,-0.3584980841726507,-0.3101256999145865,-0.3473651100648945,0.6762441874340237,266400.0,NEAR BAY
0.5564057181236479,-0.7442925615316831,-0.2842315865238839,0.6578725948696172,1.4440301721831703,0.2680819997569561,1.3504091642550533,-0.051973814277604766,337500.0,<1H OCEAN
-0.5482830069101713,2.2792927903913935,-1.0788057843165855,1.2372189541460772,,0.984219182288535,1.0500337157215238,-0.1449501854041747,85900.0,INLAND
-0.22337455837081108,1.5386315724009356,-0.3636890063031541,-0.661444588222037,-0.6911636393377957,-0.9239575706559398,-0.9115485612235232,-0.3334400884384833,101900.0,INLAND
1.2562085303622597,-1.3677605488274482,0.19251293215173704,0.013544258486318834,-0.0588631515061726,0.18313205335971527,-0.0025863343568436107,-0.3584416936362476,116900.0,NEAR OCEAN
0.7013648720873572,-0.8755489799097363,1.3049168090615193,-0.22350267208651395,0.2454904415172579,-0.34574987098439713,0.20637049940561147,-0.39935341123258933,218800.0,NEAR OCEAN
-1.398043564628492,1.083921837305528,0.2719703519310072,-0.6138521542846344,-0.41512200845607966,-0.6480986049358674,-0.6059491918459327,-1.5279670987223688,76400.0,NEAR BAY
-0.5982689220700697,0.6432752898934805,-0.04585932718607346,-0.43492290746228374,-0.37973205577893654,-0.33661546814598414,-0.6085611522679634,-0.3940148020888807,156300.0,INLAND
0.8463240260510737,-0.7396048323038931,-0.44314642608242427,1.85317487798977,1.3803282573643127,1.512187666348806,1.428767976915974,1.0862070836578308,491200.0,<1H OCEAN
-1.223092861568834,1.0792341080777377,-0.44314642608242427,0.40114802334189675,0.2879583847298296,0.03606816766126605,0.32129675797496177,0.2042794246204118,213100.0,NEAR BAY
2.0809761305006313,-1.2411918596771785,0.0335980925931967,-0.6856984247478288,-0.752506223978177,-0.6773286940187889,-0.7992342630762037,-0.2466480467160114,107800.0,INLAND
1.5311310637417146,-0.8427348753152222,-0.9993483645373155,-0.759375173439385,-0.8162081387970346,-0.8874199593022878,-0.8227419068744799,0.10702159467561993,100000.0,INLAND
-1.3080689173406668,2.0074044951797068,-0.6815186854202347,-0.03496341456526471,0.28088039419440103,-0.0571027412905465,0.2899532329105935,-1.5050797941755782,54200.0,INLAND
0.82632965998711,-0.7442925615316831,0.5898000310480879,-0.182316911948377,-0.28299951846141214,0.2900045665691473,-0.13579631588040875,0.41666092501072327,161900.0,<1H OCEAN
-0.9481703281893791,1.3417469448338508,-0.9198909447580452,-0.3406532787016591,-0.2712028675690311,-0.7357888721846321,-0.21676708896336008,-1.137297195938697,137500.0,INLAND
-1.1781055379249283,0.9761040650664086,-0.2047741667446138,0.07623813780770511,-0.1886263113223639,0.025106884255170454,-0.14624415756853149,0.5498618660220689,213800.0,<1H OCEAN
-1.1331182142810157,0.45576612078197265,-0.6020612656409646,0.10827150680403387,0.6206239398949746,0.9696041377470742,0.7705539505642403,-0.8825768250126365,112800.0,<1H OCEAN
-1.1431153973129937,0.8120335420938379,-1.0788057843165855,2.527248485583945,3.7396584358405183,6.729758567650309,4.14259485540586,-0.2853397486288307,210300.0,<1H OCEAN
0.5714014926716117,-0.7864821245817708,0.7487148706066281,-0.702630348360174,-0.7619435446920818,-0.9230441303720984,-0.880205036159155,1.2305609606030627,422000.0,<1H OCEAN
-1.2280914530848266,1.1026727542166783,0.669257450827358,-0.4047200166943166,-0.5000578948812231,-0.4964675178182116,-0.39176843723941623,0.38034781133024953,166600.0,NEAR BAY
0.7713451533112191,-0.6974152692538054,1.146001969502979,-0.43263480967683166,-0.6038684227341761,-0.6864630968572019,-0.6085611522679634,0.163473422056619,486800.0,INLAND
-0.04842385531115991,0.4745170376931231,-0.6815186854202347,-0.05830201197687566,-0.21221961310712598,0.03515472737742475,-0.13057239503634735,0.026783884971166856,92300.0,INLAND
-1.6229801828480417,1.2854941941003994,-0.12531674696534362,-0.034048175451083885,-0.1414397077528398,-0.18133061989296323,-0.08616906786182565,0.33975323883155406,259900.0,<1H OCEAN
0.7913395193751827,-0.8896121675931,-0.2047741667446138,0.6523811601845323,0.47670479900792606,0.4882211081627093,0.6242841669305217,0.3359474976598013,240000.0,<1H OCEAN
0.6063916332835462,-0.8661735214541628,0.4308851914895475,1.1562202925410745,0.38940958240430645,0.5896129796690935,0.43883497696634277,2.373551892519464,500001.0,NEAR OCEAN
0.8213310684711174,-0.9224262721876142,-0.12531674696534362,0.3993175451135351,-0.15795501900217324,-0.03152641334299012,-0.049601621953396006,2.2356994900759757,336500.0,<1H OCEAN
-0.7632224420977426,1.0136058988887096,0.5103426112688176,-0.35987330009945634,-0.49062057416731825,-0.4270460562462728,-0.41788804145972314,-0.27096250420220924,149000.0,INLAND
0.6263859993475098,-0.8755489799097363,0.669257450827358,-0.9209148770922999,-1.0474224962877028,-1.0655408146513412,-1.0290867802149042,1.5944849601519164,500001.0,<1H OCEAN
-0.8182069487736335,1.0136058988887096,0.35142777171027734,-0.3557547240856427,-0.2594062166766501,-0.4151713325563359,-0.2899019807802194,-0.6687153141666431,99200.0,INLAND
-1.0781337076051245,1.3651855909727881,0.4308851914895475,-0.4221095598637522,-0.3443421031017935,-0.18407094074448713,-0.29512590162428076,-0.5701889038312671,130800.0,INLAND
0.6113902247995389,-0.6646011646592912,-0.7609761051995049,3.0292571397121257,2.6284139217782254,2.317841996696832,2.8601222881887916,1.1240530653102607,228700.0,<1H OCEAN
0.8163324769551319,-0.7208539153927426,0.19251293215173704,-0.6408517081529685,-0.6722889979099861,-0.4535358244776705,-0.6686362419746692,-0.2684782009373153,153400.0,<1H OCEAN
0.5714014926716117,-0.6599134354315045,0.5103426112688176,-0.27017986690973583,-0.3514200936372221,-0.12743764314632658,-0.30034982246834213,0.30275297743951357,181500.0,<1H OCEAN
0.4714296623518151,-0.6552257062037143,-1.5555503029922066,0.9699691328052773,0.9084622216690716,0.41879964659077057,1.0839892012079229,0.5089501484257272,277200.0,<1H OCEAN
-0.1533942771469492,0.5588961637933018,-2.1117522414470975,0.6478049646136281,0.4625488179370688,0.27812984287921044,0.40226753105791313,0.1811806900085236,96500.0,INLAND
1.1562367000424558,-0.5427202047368116,-1.793922562330017,0.9118514490547952,0.5050167611496406,0.38865611722400767,0.5067459479391406,0.17066204426992937,163100.0,INLAND
2.0109958492767697,-1.3349464442329342,-0.5226038458616944,-0.9492872896319055,-0.8893473743297969,-0.6700211717480585,-0.9376681654438301,-1.40713481651922,53600.0,INLAND
0.27648459322820035,0.1932532840258596,-0.5226038458616944,-0.2569088997541139,-0.25468755631969764,-0.0817656289542616,-0.11490063250416323,-0.8722696093391393,65200.0,INLAND
1.0862564188185941,-0.8802367091375265,-1.6350077227714768,-0.3136537248333249,-0.4929799043457944,-0.4133444519886533,-0.4675152894783062,0.32616885714904753,249100.0,INLAND
0.6013930417675535,-0.7583557492150435,1.2254593892822492,-0.318229920404229,-0.1909856415008401,-0.40603692971792293,-0.3212455058445876,-0.6633767050229343,193200.0,<1H OCEAN
-1.223092861568834,0.6292121022101168,-0.6020612656409646,-0.9300672682341081,-0.9058626855791304,-1.095684344018104,-0.9507279675539836,-1.0381893529243031,166700.0,NEAR OCEAN
-0.6882435693578951,0.9432899604718945,0.669257450827358,-1.1456060796236915,-1.2243722596734181,-1.2363541477296642,-1.248491455665482,-0.868199580586015,225000.0,INLAND
-0.6982407523898734,0.9526654189274714,0.19251293215173704,-0.45368530930299056,-0.580275120949414,-0.5786771433639285,-0.5380382208731348,-0.7772317950778701,121500.0,INLAND
-1.617981591332056,1.3604978617450012,-1.317178043654396,-0.16035117320803727,0.16999187580601935,-0.4626702273160835,0.10450404294641462,-1.4351493001446218,139300.0,<1H OCEAN
-1.2130956785368556,0.6292121022101168,1.146001969502979,-0.4591767439880755,-0.5071358854166517,-0.5786771433639285,-0.45706744779018343,-0.16609319191391209,239200.0,NEAR OCEAN
-1.2830759597607175,0.8401599174605653,1.8611187475164104,-0.318229920404229,-0.544885168272271,-0.6663674106126933,-0.5406501812951655,2.3236015396402094,500001.0,NEAR BAY
-1.687961872555918,1.4495647170729669,0.669257450827358,-0.4994472650120316,-0.4976985647027468,-0.5138228832111963,-0.5563219438273496,-0.47108106081687323,151300.0,<1H OCEAN
-0.853197089385568,1.065170920394374,0.19251293215173704,-0.8325943025738507,-0.8492387612957014,-0.7759802446736492,-0.9011007195354005,-1.152520160625708,65900.0,INLAND
0.6113902247995389,-0.819296229176285,-0.2842315865238839,-0.3983133428950509,-0.23345358471341182,-0.04979521901981611,-0.22460297022945214,-0.4160563863752819,232700.0,<1H OCEAN
0.5464085350916625,-0.7583557492150435,0.0335980925931967,-0.48251534139968644,0.007198093491161155,-0.37132619893195357,-0.03392985942121188,-0.6148535050830873,375000.0,<1H OCEAN
-1.5529999016241869,1.4636279047563305,0.0335980925931967,-0.7529684996401192,-0.7383502429073198,-1.0262628824461653,-1.0003552155725668,-0.8234821218179205,67900.0,INLAND
0.5863972672195826,-0.7021029984815921,1.8611187475164104,-0.43217719011974126,-0.6085870830911285,-0.7586248792806646,-0.6163970335340555,1.1614761868324959,399300.0,<1H OCEAN
0.9512944478868629,-0.7583557492150435,-0.9993483645373155,0.18423635328104204,-0.03526984972141055,0.08265362213717233,-0.06527338448558014,0.5392375052509257,178500.0,INLAND
0.82632965998711,-0.8661735214541628,0.5103426112688176,-0.3909914299816043,-0.592071771841795,-0.3585380349581753,-0.5302023396070428,0.37183775121008034,190500.0,<1H OCEAN
1.2062226152023614,-1.3583850903718715,-0.12531674696534362,-0.13930067358187836,0.1534765645566859,-0.4051234894340816,0.23510206404794906,-0.3585474086687963,261500.0,NEAR OCEAN
-0.21337737533883283,1.5386315724009356,-0.9198909447580452,-0.7017151092459932,-0.7831775162983677,-0.8764586758961922,-0.8358017089846334,-0.28592118130784855,126600.0,INLAND
0.7963381108911682,-0.8802367091375265,-0.3636890063031541,-0.34751757205801526,-0.31603014096007903,-0.4188250936917011,-0.2141551285413294,0.30872587677851454,192500.0,<1H OCEAN
-0.0684182213751164,-0.5708465801035356,1.6227464881786,-0.49395583032694673,-0.24289090542731664,-0.35123051268744493,-0.23243885149554422,-0.4997298346375675,246900.0,<1H OCEAN
-0.9731632857693282,1.8105198676126222,0.35142777171027734,-0.538802546921807,-0.7029602902301767,-0.7823743266605383,-0.7025917274610681,-0.31034135382659506,82600.0,INLAND
-1.4580266628203686,0.9901672527497722,1.4638316486200595,-0.22853648721450848,-0.2688435373905549,-0.2927703345216018,-0.2585584557158511,-0.08722977763259178,308500.0,NEAR OCEAN
